t,x,y,z,dt,dx,dy,velocity_ms
75.8181,-60.52058792114258,54.27804183959961,0.0021000222768634,0.008800000000007913,-0.08388137817382812,-0.0277862548828125,8.84691721025823
75.8271,-60.59436798095703,54.25338745117188,0.0021008444018661,0.009000000000000341,-0.07378005981445312,-0.02465438842772727,8.828488723724645
75.8365,-60.66682815551758,54.22905731201172,0.0021015903912484,0.009399999999999409,-0.07246017456054688,-0.024330139160163355,8.786693569731769
75.8421,-60.71044158935547,54.21432113647461,0.0021020208951085,0.00560000000000116,-0.043613433837890625,-0.014736175537109375,8.7105864452111
75.8513,-60.78469467163086,54.18902587890625,0.0021027140319347,0.00919999999999277,-0.07425308227539062,-0.025295257568359375,8.68112829145426
75.8603,-60.85728454589844,54.16425704956055,0.002103351522237,0.009000000000000341,-0.07258987426757812,-0.024768829345703125,8.724779962236475
75.869,-60.92207336425781,54.141868591308594,0.0021037140395492,0.008700000000004593,-0.064788818359375,-0.022388458251953125,8.766249018812124
75.8752,-60.96876907348633,54.12574005126953,0.0021039757411926,0.006200000000006867,-0.046695709228515625,-0.0161285400390625,8.813017150719693
75.884,-61.02802276611328,54.10513687133789,0.0021042914595454,0.008799999999993702,-0.059253692626953125,-0.020603179931640625,8.777975407172283
75.8934,-61.08317184448242,54.08578109741211,0.0021045652683824,0.009399999999999409,-0.055149078369140625,-0.01935577392578125,8.71438856730229
75.9024,-61.1364631652832,54.06708526611328,0.0021048297639936,0.009000000000000341,-0.05329132080078125,-0.018695831298828125,8.66102536794463
75.9109,-61.196868896484375,54.04572296142578,0.0021050975192338,0.008499999999997954,-0.060405731201171875,-0.0213623046875,8.615377387202145
75.9168,-61.25860595703125,54.02363967895508,0.0021053238306194,0.005899999999996908,-0.061737060546875,-0.022083282470703125,8.564981073922121
75.9257,-61.3499641418457,53.990970611572266,0.002105658641085,0.008900000000011232,-0.09135818481445312,-0.0326690673828125,8.506300761781551
75.9348,-61.44408416748047,53.95700454711914,0.0021059215068817,0.00909999999998945,-0.09412002563476562,-0.033966064453125,8.456273771817907
75.9439,-61.53580856323242,53.92354965209961,0.0021060823928564,0.00910000000000366,-0.09172439575195312,-0.03345489501953125,8.419806043469787
75.9528,-61.6091423034668,53.89662170410156,0.0021061322186142,0.008899999999997021,-0.073333740234375,-0.026927947998046875,8.395650673997869
75.9589,-61.65058517456055,53.88127899169922,0.0021061087027192,0.006100000000003547,-0.04144287109375,-0.01534271240234375,8.366002108072466
75.968,-61.71344757080078,53.85798645019531,0.0021060782019048,0.00910000000000366,-0.06286239624023438,-0.02329254150390625,8.336290125336596
75.9765,-61.78848648071289,53.82984924316406,0.00210613431409,0.008499999999997954,-0.07503890991210938,-0.02813720703125,8.301320100302947
75.9858,-61.8681755065918,53.79994583129883,0.0021061815787106,0.00929999999999609,-0.07968902587890625,-0.029903411865234375,8.261289051917396
75.9918,-61.90719604492188,53.78514862060547,0.0021061252336949,0.006000000000000227,-0.03902053833008523,-0.014797210693359375,8.215710598753686
76.0008,-61.96598052978516,53.76285934448242,0.0021060407161712,0.009000000000000341,-0.05878448486328125,-0.022289276123046875,8.189189121811955
76.01,-62.037879943847656,53.73540878295898,0.0021058504935353,0.00920000000000698,-0.0718994140624929,-0.027450561523444605,8.179944335887415
76.0188,-62.11787033081055,53.70473098754883,0.0021055738907307,0.008799999999993702,-0.07999038696289062,-0.030677795410149145,8.142617017510348
