TimeStep,PosX,PosY,PosZ,VelX,VelY,VelZ
1816,-62.80154800415039,-54.39185333251953,0.0016542816301807761,18.898868560791016,-7.672903060913086,-3.7193296975601697e-07
1817,-62.61254119873047,-54.46909713745117,0.0016556930495426059,18.94310188293457,-7.614415168762207,-2.4318694613612024e-06
1818,-62.423095703125,-54.54576110839844,0.0016572189051657915,18.987276077270508,-7.55621337890625,-1.7547606603329768e-06
1819,-62.23319625854492,-54.62184524536133,0.0016585540724918246,19.031261444091797,-7.498212814331055,-2.708434976739227e-06
1820,-62.04286575317383,-54.69735336303711,0.0016596984351053834,19.074623107910156,-7.440218448638916,-2.7465819130156888e-06
1821,-61.85210418701172,-54.77228546142578,0.0016611098544672132,19.117128372192383,-7.382119178771973,1.325607286162267e-06
1822,-61.66091537475586,-54.84663009643555,0.001662521273829043,19.159000396728516,-7.323984622955322,-5.7220457705398076e-08
1823,-61.46931076049805,-54.92039489746094,0.0016640090616419911,19.20065689086914,-7.26595401763916,-1.9073485191256623e-07
1824,-61.27727508544922,-54.9935302734375,0.0016653442289680243,19.243616104125977,-7.202147483825684,-2.2792814888816793e-06
1825,-61.08481216430664,-55.06605529785156,0.0016666412120684981,19.2856388092041,-7.141232967376709,-1.2969970839549205e-06
1826,-60.89192581176758,-55.13798141479492,0.0016680144472047687,19.32772445678711,-7.080660820007324,1.4591216768167214e-06
1827,-60.69862747192383,-55.20930099487305,0.001669235178269446,19.369298934936523,-7.0201945304870605,-2.5272368020523572e-06
1828,-60.50491714477539,-55.2800178527832,0.0016704559093341231,19.409868240356445,-6.959628105163574,-1.0871887070607045e-06
1829,-60.31079864501953,-55.350135803222656,0.001671752892434597,19.449554443359375,-6.898987293243408,-2.0599363779183477e-06
1830,-60.11628723144531,-55.41964340209961,0.001673049875535071,19.488948822021484,-6.838451862335205,-6.771087441848067e-07
1831,-59.9213752746582,-55.48854446411133,0.0016742706065997481,19.528453826904297,-6.778142929077148,-1.716613724056515e-06
1832,-59.7260627746582,-55.55684280395508,0.0016755294054746628,19.567861557006836,-6.717976093292236,4.386901650832442e-07
1833,-59.53034591674805,-55.62449264526367,0.00167675013653934,19.60782241821289,-6.651714324951172,-6.866454782539222e-07
1834,-59.33424758911133,-55.69150924682617,0.001678047119639814,19.646318435668945,-6.588229656219482,4.1961669694501325e-07
1835,-59.13775634765625,-55.75789260864258,0.0016794204711914062,19.684526443481445,-6.524970054626465,-2.8610228852699038e-08
1836,-58.94087600708008,-55.82365036010742,0.0016807555221021175,19.722909927368164,-6.462045669555664,-1.3542174883696134e-06
1837,-58.74361801147461,-55.8887825012207,0.001681861816905439,19.761213302612305,-6.399348735809326,-3.862380708596902e-06
1838,-58.54597473144531,-55.953285217285156,0.0016829681117087603,19.798805236816406,-6.336658000946045,-3.3664703096292214e-06
1839,-58.34796142578125,-56.01716232299805,0.0016839217860251665,19.83538818359375,-6.273869514465332,-2.0885468074993696e-06
1840,-58.14958953857422,-56.08041000366211,0.0016851805849000812,19.871309280395508,-6.211073875427246,1.5449523971255985e-06
1841,-57.95083999633789,-56.14297866821289,0.001686477568000555,19.9081974029541,-6.14224100112915,2.670288097306184e-07
1842,-57.75172424316406,-56.204891204833984,0.0016877746675163507,19.944704055786133,-6.076560974121094,-2.9563904035967425e-07
1843,-57.55223083496094,-56.26615905761719,0.0016886901576071978,19.981718063354492,-6.011351585388184,-2.079010073430254e-06
1844,-57.35237503051758,-56.32677459716797,0.001689910888671875,20.01821517944336,-5.946282386779785,1.09672544112982e-06
1845,-57.15216064453125,-56.386741638183594,0.0016907881945371628,20.053300857543945,-5.881080150604248,-2.136230477844947e-06
1846,-56.95160675048828,-56.44606018066406,0.0016919707413762808,20.08717155456543,-5.815778732299805,4.577636616431846e-07
1847,-56.75071334838867,-56.50471878051758,0.0016931152204051614,20.120479583740234,-5.750543594360352,-1.1348723774062819e-06
1848,-56.549476623535156,-56.5627326965332,0.001694374019280076,20.15380096435547,-5.68550968170166,1.4591216768167214e-06
1849,-56.347904205322266,-56.62009048461914,0.0016956329345703125,20.187671661376953,-5.620806694030762,-3.8146970382513246e-07
1850,-56.14597702026367,-56.67672348022461,0.0016965866088867188,20.22300148010254,-5.546028137207031,-2.880096417356981e-06
1851,-55.94370651245117,-56.732666015625,0.00169792165979743,20.25688362121582,-5.476061820983887,1.2493132999225054e-06
1852,-55.74109649658203,-56.78791427612305,0.0016988372663035989,20.29060173034668,-5.406461238861084,-3.6525725590763614e-06
1853,-55.53814697265625,-56.84247589111328,0.0016998290084302425,20.32406997680664,-5.3371477127075195,8.583068478174027e-08
1854,-55.33486557006836,-56.8963508605957,0.001700820866972208,20.356964111328125,-5.268005847930908,6.389617510649259e-07
