TimeStep,PosX,PosY,PosZ,VelX,VelY,VelZ
2069,6.682738304138184,-58.141845703125,0.0013891601702198386,25.074064254760742,-0.3082856833934784,-8.583068478174027e-08
2070,6.934072494506836,-58.14494323730469,0.001389198238030076,25.13343620300293,-0.3093624711036682,7.24792471373803e-07
2071,7.186000823974609,-58.14805603027344,0.0013894271105527878,25.192792892456055,-0.3103335201740265,1.5640258652638295e-06
2072,7.438521385192871,-58.15116882324219,0.0013894271105527878,25.252126693725586,-0.3113041818141937,-2.0122527075727703e-06
2073,7.691636085510254,-58.154296875,0.001389465294778347,25.311439514160156,-0.3122463822364807,-2.1648406800522935e-06
2074,7.945343494415283,-58.15742874145508,0.0013895415468141437,25.370731353759766,-0.31315934658050537,-1.3542174883696134e-06
2075,8.1996431350708,-58.16057586669922,0.001389579731039703,25.430002212524414,-0.31404417753219604,-3.9100646631595737e-07
2076,8.454535484313965,-58.16373062133789,0.001389732351526618,25.4892520904541,-0.31489598751068115,-5.722045557376987e-07
2077,8.710020065307617,-58.16688919067383,0.0013898086035624146,25.54848289489746,-0.3156622350215912,-5.531310875994677e-07
2078,8.966096878051758,-58.1700553894043,0.0013899230398237705,25.60769271850586,-0.3164277672767639,-6.294250169958104e-07
2079,9.22276496887207,-58.17323684692383,0.0013900374760851264,25.666879653930664,-0.3171676695346832,-7.152557373046875e-07
2080,9.480025291442871,-58.17642593383789,0.0013901519123464823,25.726043701171875,-0.31788232922554016,-1.7642973944020923e-06
2081,9.737876892089844,-58.17961120605469,0.0013901900965720415,25.785186767578125,-0.31857243180274963,-2.9850004921172513e-06
2082,9.996319770812988,-58.18281173706055,0.0013901138445362449,25.844308853149414,-0.3192386031150818,-1.430511474609375e-06
2083,10.255353927612305,-58.18601989746094,0.0013903045328333974,25.90340805053711,-0.3198290467262268,8.48770127959142e-07
2084,10.514979362487793,-58.18922805786133,0.001390380784869194,25.96248435974121,-0.32041823863983154,1.8310546465727384e-06
2085,10.77519416809082,-58.19244384765625,0.0013905715895816684,26.02153778076172,-0.32098621129989624,8.964538551481382e-07
2086,11.035999298095703,-58.19566345214844,0.0013906860258430243,26.080568313598633,-0.3215327858924866,1.335144048653092e-07
2087,11.297394752502441,-58.19889450073242,0.0013908004621043801,26.13957405090332,-0.3220590651035309,-8.964538551481382e-07
2088,11.559379577636719,-58.20212936401367,0.0013908004621043801,26.198558807373047,-0.3225650191307068,-1.4209747405402595e-06
2089,11.821955680847168,-58.20536804199219,0.001390914898365736,26.25752067565918,-0.32300975918769836,1.821517912503623e-06
2090,12.085119247436523,-58.20861053466797,0.0013911055866628885,26.31645965576172,-0.3234533369541168,1.3160705520931515e-06
2091,12.348873138427734,-58.21185302734375,0.0013912582071498036,26.375375747680664,-0.3238793909549713,-8.583068478174027e-08
2092,12.613216400146484,-58.21510696411133,0.0013914108276367188,26.434267044067383,-0.3242887556552887,-1.0299681889591739e-06
2093,12.87814712524414,-58.21836471557617,0.0013913726434111595,26.493133544921875,-0.32468169927597046,-2.212524350397871e-06
